,CODLOCALIDAD,NPCEP17,NPCEP4,NPCEP5,DPTOMPIO,NVCBP8B,NVCBP8H,NVCBP11AA,LOCALIDAD_TEX
2932,8.0,6,29,2,11001,2,2,2.0,KENNEDY
2933,8.0,6,19,2,11001,2,2,2.0,KENNEDY
2934,8.0,6,17,2,11001,2,2,3.0,KENNEDY
2935,,6,15,1,25286,2,2,3.0,
2936,,6,46,2,25320,2,2,1.0,
2937,,6,17,1,25320,2,2,1.0,
2938,,6,10,1,25320,1,2,2.0,
2939,,6,63,2,25740,2,2,2.0,
2940,,6,7,2,25740,2,2,2.0,
2941,,6,5,1,25769,2,2,2.0,
2942,,6,14,1,25662,1,2,2.0,
2943,,6,19,2,25662,1,2,2.0,
2944,,6,77,2,25662,1,1,2.0,
2945,,6,87,2,25662,2,2,2.0,
2946,,6,57,2,25662,2,2,3.0,
2947,,6,61,2,25662,1,2,3.0,
2948,,6,30,2,25662,1,1,2.0,
2949,,6,38,2,25126,2,2,2.0,
2950,,6,65,2,25126,1,2,3.0,
2951,,6,4,2,25126,1,2,2.0,
2952,,6,35,2,25126,2,2,2.0,
2953,,6,16,1,25126,2,2,2.0,
2954,,6,36,2,25126,2,2,2.0,
2955,,6,51,2,25126,1,1,1.0,
2956,,6,22,2,25126,1,1,1.0,
2957,20.0,6,40,2,11001,2,2,1.0,SUMAPAZ
2958,20.0,6,63,1,11001,2,1,1.0,SUMAPAZ
2959,20.0,6,49,2,11001,1,2,,SUMAPAZ
2960,20.0,6,19,2,11001,2,2,1.0,SUMAPAZ
2961,1.0,6,66,2,11001,2,2,1.0,USAQUEN
2962,11.0,6,3,2,11001,2,2,5.0,SUBA
2963,11.0,6,8,1,11001,1,2,5.0,SUBA
2964,1.0,6,59,2,11001,2,2,3.0,USAQUEN
2965,1.0,6,12,1,11001,2,2,3.0,USAQUEN
2966,1.0,6,6,1,11001,2,2,4.0,USAQUEN
2967,1.0,6,5,2,11001,2,2,4.0,USAQUEN
2968,1.0,6,24,1,11001,2,2,4.0,USAQUEN
2969,1.0,6,65,2,11001,2,2,4.0,USAQUEN
2970,1.0,6,2,1,11001,2,2,4.0,USAQUEN
2971,11.0,6,46,2,11001,2,2,3.0,SUBA
2972,11.0,6,8,1,11001,2,2,3.0,SUBA
2973,11.0,6,23,2,11001,2,2,3.0,SUBA
2974,11.0,6,30,1,11001,1,2,3.0,SUBA
2975,2.0,6,7,2,11001,2,2,2.0,CHAPINERO
2976,11.0,6,12,2,11001,2,2,3.0,SUBA
2977,12.0,6,61,2,11001,2,2,3.0,BARRIOS UNIDOS
2978,12.0,6,65,2,11001,2,2,4.0,BARRIOS UNIDOS
2979,10.0,6,15,2,11001,2,2,3.0,ENGATIVA
2980,10.0,6,21,1,11001,2,2,3.0,ENGATIVA
2981,10.0,6,19,1,11001,2,2,3.0,ENGATIVA
2982,10.0,6,16,1,11001,2,2,3.0,ENGATIVA
2983,10.0,6,37,1,11001,2,2,3.0,ENGATIVA
2984,13.0,6,35,2,11001,2,2,4.0,TEUSAQUILLO
2985,13.0,6,6,2,11001,2,2,4.0,TEUSAQUILLO
2986,2.0,6,32,1,11001,2,2,4.0,CHAPINERO
2987,2.0,6,19,1,11001,2,2,4.0,CHAPINERO
2988,2.0,6,45,1,11001,1,2,5.0,CHAPINERO
2989,13.0,6,27,2,11001,2,2,4.0,TEUSAQUILLO
2990,18.0,6,11,1,11001,1,2,2.0,RAFAEL URIBE URIBE
2991,18.0,6,6,2,11001,1,2,2.0,RAFAEL URIBE URIBE
2992,18.0,6,73,2,11001,1,2,1.0,RAFAEL URIBE URIBE
2993,18.0,6,3,1,11001,2,2,2.0,RAFAEL URIBE URIBE
2994,18.0,6,13,2,11001,1,2,2.0,RAFAEL URIBE URIBE
2995,,6,15,2,25269,2,2,4.0,
2996,,6,12,2,25740,1,2,2.0,
2997,,6,76,1,25740,2,2,2.0,
2998,,6,55,2,25740,2,2,3.0,
2999,,6,56,2,25740,2,2,1.0,
3000,,6,17,1,25126,2,2,3.0,
3001,,6,5,2,25126,2,2,2.0,
3002,,6,45,1,25513,1,2,3.0,
3003,,6,67,2,25513,1,2,3.0,
3004,,6,21,1,25513,1,2,3.0,
3005,,6,82,2,25513,1,2,1.0,
3006,,6,62,2,25513,1,2,3.0,
3007,,6,38,1,25843,2,2,3.0,
3008,,6,69,1,25843,2,2,3.0,
3009,15.0,6,72,1,11001,2,1,3.0,ANTONIO NARIÑO
3010,6.0,6,15,1,11001,2,2,2.0,TUNJUELITO
3011,6.0,6,79,1,11001,2,2,2.0,TUNJUELITO
3012,6.0,6,45,2,11001,1,2,2.0,TUNJUELITO
3013,6.0,6,16,2,11001,1,2,2.0,TUNJUELITO
3014,6.0,6,27,2,11001,1,2,2.0,TUNJUELITO
3015,6.0,6,27,2,11001,1,2,2.0,TUNJUELITO
3016,,6,8,1,25438,1,2,2.0,
3017,,6,15,1,25438,2,2,2.0,
3018,,6,53,1,25438,1,2,2.0,
3019,,6,8,1,25438,2,2,2.0,
3020,,6,3,2,25438,2,2,2.0,
3021,,6,38,2,25438,2,2,3.0,
3022,,6,31,1,25899,2,1,1.0,
3023,,6,8,2,25899,2,1,1.0,
3024,,6,26,2,25899,2,2,3.0,
3025,11.0,6,73,2,11001,2,2,4.0,SUBA
3026,1.0,6,37,2,11001,2,2,4.0,USAQUEN
3027,1.0,6,38,1,11001,2,2,4.0,USAQUEN
3028,1.0,6,18,2,11001,2,2,4.0,USAQUEN
3029,11.0,6,77,2,11001,2,1,3.0,SUBA
3030,1.0,6,9,2,11001,2,2,3.0,USAQUEN
3031,1.0,6,13,1,11001,2,2,4.0,USAQUEN
3032,1.0,6,17,1,11001,1,2,4.0,USAQUEN
3033,1.0,6,66,2,11001,1,2,6.0,USAQUEN
3034,1.0,6,21,2,11001,1,1,5.0,USAQUEN
3035,1.0,6,43,2,11001,2,2,6.0,USAQUEN
3036,2.0,6,33,1,11001,2,2,5.0,CHAPINERO
3037,2.0,6,41,1,11001,2,2,6.0,CHAPINERO
3038,10.0,6,86,2,11001,2,2,3.0,ENGATIVA
3039,4.0,6,15,1,11001,2,2,2.0,SAN CRISTOBAL
3040,4.0,6,35,2,11001,2,2,2.0,SAN CRISTOBAL
3041,4.0,6,58,1,11001,2,2,2.0,SAN CRISTOBAL
3042,15.0,6,73,2,11001,2,2,3.0,ANTONIO NARIÑO
3043,15.0,6,86,2,11001,2,2,3.0,ANTONIO NARIÑO
3044,3.0,6,33,2,11001,2,2,3.0,SANTA FE
3045,4.0,6,67,1,11001,2,2,2.0,SAN CRISTOBAL
3046,4.0,6,35,1,11001,1,2,2.0,SAN CRISTOBAL
3047,4.0,6,6,1,11001,2,2,2.0,SAN CRISTOBAL
3048,5.0,6,60,1,11001,2,2,1.0,USME
3049,5.0,6,24,2,11001,1,2,1.0,USME
3050,5.0,6,47,2,11001,2,2,2.0,USME
3051,5.0,6,21,1,11001,2,2,1.0,USME
3052,5.0,6,4,1,11001,1,2,1.0,USME
3053,18.0,6,62,2,11001,2,2,2.0,RAFAEL URIBE URIBE
3054,16.0,6,50,1,11001,2,2,3.0,PUENTE ARANDA
3055,16.0,6,54,1,11001,2,2,3.0,PUENTE ARANDA
3056,6.0,6,72,1,11001,2,2,2.0,TUNJUELITO
3057,19.0,6,12,2,11001,1,1,1.0,CIUDAD BOLIVAR
3058,19.0,6,53,2,11001,2,2,1.0,CIUDAD BOLIVAR
3059,19.0,6,50,2,11001,1,2,1.0,CIUDAD BOLIVAR
3060,,6,40,1,25200,2,2,1.0,
3061,,6,15,2,25754,2,2,2.0,
3062,,6,9,1,25295,2,1,2.0,
3063,,6,35,2,25386,1,2,2.0,
3064,,6,12,1,25386,1,2,2.0,
3065,,6,60,1,25386,2,2,2.0,
3066,,6,14,2,25386,2,2,2.0,
3067,,6,20,2,25486,2,2,2.0,
3068,,6,29,1,25486,2,2,2.0,
3069,,6,15,1,25183,2,2,2.0,
3070,,6,13,1,25183,1,2,2.0,
3071,,6,16,1,25183,2,2,2.0,
3072,,6,77,2,25297,2,2,1.0,
3073,,6,62,2,25297,2,2,1.0,
3074,,6,15,2,25297,2,2,2.0,
3075,,6,23,2,25297,2,2,2.0,
3076,,6,19,1,25297,2,2,1.0,
3077,,6,79,2,25758,2,2,3.0,
3078,,6,36,2,25758,2,2,3.0,
3079,,6,75,2,25769,1,2,2.0,
3080,,6,20,1,25769,1,2,2.0,
3081,,6,58,2,25769,2,2,2.0,
3082,,6,7,2,25785,2,2,3.0,
3083,,6,32,2,25126,2,2,2.0,
3084,,5,38,1,25126,1,2,3.0,
3085,,6,33,2,25126,1,2,3.0,
3086,,6,61,2,25126,1,2,2.0,
3087,,6,22,2,25326,1,2,2.0,
3088,,6,31,2,25817,1,1,2.0,
3089,,6,9,2,25817,1,1,2.0,
3090,,6,18,1,25817,2,2,2.0,
3091,,6,15,1,25817,2,2,2.0,
3092,,6,75,2,25151,1,2,3.0,
3093,,6,42,2,25151,1,2,1.0,
3094,19.0,6,36,2,11001,1,2,2.0,CIUDAD BOLIVAR
3095,19.0,6,44,1,11001,2,2,2.0,CIUDAD BOLIVAR
3096,11.0,6,14,1,11001,2,2,4.0,SUBA
3097,11.0,6,66,2,11001,2,2,4.0,SUBA
3098,11.0,6,9,2,11001,2,2,4.0,SUBA
3099,11.0,6,12,1,11001,2,2,4.0,SUBA
3100,8.0,6,13,2,11001,1,2,2.0,KENNEDY
3101,8.0,6,7,1,11001,2,2,2.0,KENNEDY
3102,18.0,6,23,1,11001,1,2,3.0,RAFAEL URIBE URIBE
3103,18.0,6,24,1,11001,1,1,3.0,RAFAEL URIBE URIBE
3104,18.0,6,13,1,11001,1,1,3.0,RAFAEL URIBE URIBE
3105,18.0,6,15,1,11001,2,2,3.0,RAFAEL URIBE URIBE
3106,19.0,6,47,2,11001,2,2,1.0,CIUDAD BOLIVAR
3107,8.0,6,5,2,11001,2,2,2.0,KENNEDY
3108,8.0,6,58,1,11001,2,2,1.0,KENNEDY
3109,8.0,6,27,1,11001,1,9,2.0,KENNEDY
3110,8.0,6,21,2,11001,2,1,2.0,KENNEDY
3111,8.0,6,20,2,11001,9,9,2.0,KENNEDY
3112,8.0,6,59,2,11001,2,2,2.0,KENNEDY
3113,7.0,6,9,2,11001,1,1,2.0,BOSA
3114,7.0,6,37,2,11001,2,2,1.0,BOSA
3115,7.0,6,20,1,11001,1,1,2.0,BOSA
3116,7.0,6,20,2,11001,2,2,1.0,BOSA
3117,7.0,6,13,1,11001,2,2,1.0,BOSA
3118,8.0,6,4,2,11001,1,2,3.0,KENNEDY
3119,8.0,6,7,2,11001,2,2,3.0,KENNEDY
3120,8.0,6,4,2,11001,2,2,2.0,KENNEDY
3121,9.0,6,83,1,11001,2,2,3.0,FONTIBON
3122,9.0,6,79,2,11001,2,2,3.0,FONTIBON
3123,9.0,6,38,1,11001,2,2,4.0,FONTIBON
3124,9.0,6,64,2,11001,2,2,4.0,FONTIBON
3125,8.0,6,5,2,11001,2,2,4.0,KENNEDY
3126,8.0,6,21,1,11001,1,2,3.0,KENNEDY
3127,8.0,6,21,1,11001,2,2,3.0,KENNEDY
3128,16.0,6,22,2,11001,2,2,3.0,PUENTE ARANDA
3129,16.0,6,12,2,11001,2,2,3.0,PUENTE ARANDA
3130,16.0,6,79,1,11001,2,2,3.0,PUENTE ARANDA
3131,16.0,6,38,1,11001,2,2,3.0,PUENTE ARANDA
3132,16.0,6,60,1,11001,1,1,3.0,PUENTE ARANDA
3133,16.0,6,78,1,11001,2,2,3.0,PUENTE ARANDA
3134,9.0,6,41,2,11001,2,2,2.0,FONTIBON
3135,9.0,6,16,1,11001,2,2,2.0,FONTIBON
3136,8.0,6,33,1,11001,2,2,3.0,KENNEDY
3137,8.0,6,56,1,11001,2,2,2.0,KENNEDY
3138,8.0,6,69,2,11001,2,2,2.0,KENNEDY
3139,8.0,6,48,2,11001,2,2,2.0,KENNEDY
3140,8.0,6,20,2,11001,2,2,2.0,KENNEDY
3141,16.0,6,16,1,11001,2,2,3.0,PUENTE ARANDA
3142,16.0,6,63,2,11001,2,2,3.0,PUENTE ARANDA
3143,16.0,6,21,2,11001,1,2,3.0,PUENTE ARANDA
3144,16.0,6,40,2,11001,2,2,3.0,PUENTE ARANDA
3145,16.0,6,18,2,11001,2,2,3.0,PUENTE ARANDA
3146,16.0,6,3,2,11001,2,2,1.0,PUENTE ARANDA
3147,16.0,6,57,2,11001,1,2,3.0,PUENTE ARANDA
3148,16.0,6,10,2,11001,2,2,3.0,PUENTE ARANDA
3149,,6,48,2,25200,2,2,3.0,
3150,,6,8,2,25799,2,2,2.0,
3151,,6,26,2,25214,1,1,2.0,
3152,,6,17,2,25899,2,2,2.0,
3153,,6,90,1,25899,2,2,2.0,
3154,,6,13,1,25175,2,2,4.0,
3155,,6,8,1,25175,2,2,4.0,
3156,,6,5,1,25175,2,2,4.0,
3157,11.0,6,81,2,11001,1,2,6.0,SUBA
3158,1.0,6,9,2,11001,1,1,3.0,USAQUEN
3159,1.0,6,24,1,11001,2,2,5.0,USAQUEN
3160,11.0,6,38,2,11001,2,2,2.0,SUBA
3161,11.0,6,16,1,11001,2,2,3.0,SUBA
3162,11.0,6,40,2,11001,2,2,2.0,SUBA
3163,11.0,6,19,1,11001,2,2,2.0,SUBA
3164,11.0,6,30,2,11001,2,2,2.0,SUBA
3165,11.0,6,56,2,11001,2,2,5.0,SUBA
3166,11.0,6,20,2,11001,2,2,5.0,SUBA
3167,10.0,6,55,2,11001,2,2,3.0,ENGATIVA
3168,11.0,6,5,1,11001,2,2,4.0,SUBA
3169,11.0,6,59,2,11001,2,2,5.0,SUBA
3170,10.0,6,28,1,11001,1,1,3.0,ENGATIVA
3171,10.0,6,14,2,11001,2,2,3.0,ENGATIVA
3172,10.0,6,50,2,11001,2,2,2.0,ENGATIVA
3173,10.0,6,33,2,11001,2,2,2.0,ENGATIVA
3174,10.0,6,30,1,11001,2,2,2.0,ENGATIVA
3175,10.0,6,1,1,11001,2,2,2.0,ENGATIVA
3176,10.0,6,24,1,11001,2,2,3.0,ENGATIVA
3177,10.0,6,19,2,11001,2,2,3.0,ENGATIVA
3178,10.0,6,85,1,11001,2,2,3.0,ENGATIVA
3179,10.0,6,49,1,11001,2,2,3.0,ENGATIVA
3180,10.0,6,60,1,11001,2,2,2.0,ENGATIVA
3181,10.0,6,36,2,11001,2,2,2.0,ENGATIVA
3182,10.0,6,48,2,11001,2,2,3.0,ENGATIVA
3183,10.0,6,43,2,11001,2,2,2.0,ENGATIVA
3184,10.0,6,29,2,11001,2,2,3.0,ENGATIVA
3185,12.0,6,4,1,11001,2,2,4.0,BARRIOS UNIDOS
3186,12.0,6,26,1,11001,2,2,4.0,BARRIOS UNIDOS
3187,13.0,6,19,2,11001,2,2,3.0,TEUSAQUILLO
3188,13.0,6,28,2,11001,2,2,3.0,TEUSAQUILLO
3189,2.0,6,26,2,11001,2,2,3.0,CHAPINERO
3190,14.0,6,30,1,11001,2,2,3.0,LOS MARTIRES
3191,14.0,6,49,2,11001,2,2,3.0,LOS MARTIRES
3192,14.0,6,42,2,11001,1,1,3.0,LOS MARTIRES
3193,14.0,6,1,1,11001,2,2,3.0,LOS MARTIRES
3194,,6,73,1,25200,1,2,2.0,
3195,,6,19,1,25200,2,2,3.0,
3196,,6,46,1,25295,2,2,2.0,
3197,,6,25,2,25486,2,2,2.0,
3198,,6,50,2,25486,2,2,2.0,
3199,,6,25,2,25260,1,2,2.0,
3200,,6,43,1,25260,2,2,2.0,
3201,,6,32,2,25260,2,2,2.0,
3202,,6,12,1,25260,2,2,2.0,
3203,,6,5,2,25377,2,2,2.0,
3204,,6,14,1,25377,2,2,3.0,
3205,,6,5,1,25377,1,2,3.0,
3206,,6,8,2,25377,2,2,3.0,
3207,,6,23,1,25377,2,2,2.0,
3208,,6,13,1,25377,2,2,2.0,
3209,,6,12,2,25377,2,2,3.0,
3210,,6,22,1,25740,2,2,3.0,
3211,,6,18,1,25758,1,2,3.0,
3212,,6,42,1,25758,2,2,3.0,
3213,,6,23,1,25473,2,2,1.0,
3214,,6,32,1,25473,2,2,1.0,
3215,,6,10,1,25899,2,2,2.0,
3216,,6,54,2,25899,2,2,2.0,
3217,,6,63,1,25099,2,2,1.0,
3218,,6,40,1,25175,1,2,2.0,
3219,10.0,6,59,1,11001,1,1,2.0,ENGATIVA
3220,10.0,6,54,1,11001,2,2,2.0,ENGATIVA
3221,10.0,6,54,2,11001,2,2,2.0,ENGATIVA
3222,10.0,6,55,1,11001,2,2,2.0,ENGATIVA
3223,10.0,6,45,2,11001,1,2,2.0,ENGATIVA
3224,10.0,6,39,2,11001,2,2,2.0,ENGATIVA
3225,13.0,6,59,2,11001,2,2,4.0,TEUSAQUILLO
3226,13.0,6,62,2,11001,2,2,4.0,TEUSAQUILLO
3227,13.0,6,38,1,11001,1,1,3.0,TEUSAQUILLO
3228,13.0,6,8,1,11001,1,1,3.0,TEUSAQUILLO
3229,13.0,6,25,1,11001,2,2,3.0,TEUSAQUILLO
3230,13.0,6,28,1,11001,2,1,3.0,TEUSAQUILLO
3231,13.0,6,66,2,11001,1,1,3.0,TEUSAQUILLO
3232,13.0,6,28,2,11001,2,2,4.0,TEUSAQUILLO
3233,9.0,6,65,1,11001,1,1,4.0,FONTIBON
3234,12.0,6,62,2,11001,1,2,3.0,BARRIOS UNIDOS
3235,12.0,6,5,1,11001,2,2,3.0,BARRIOS UNIDOS
3236,18.0,6,8,1,11001,2,2,2.0,RAFAEL URIBE URIBE
3237,5.0,6,65,1,11001,2,2,1.0,USME
3238,18.0,6,32,2,11001,2,2,1.0,RAFAEL URIBE URIBE
3239,19.0,6,31,1,11001,2,2,1.0,CIUDAD BOLIVAR
3240,9.0,6,18,1,11001,2,2,3.0,FONTIBON
3241,9.0,6,20,1,11001,2,2,3.0,FONTIBON
3242,9.0,6,10,2,11001,2,2,3.0,FONTIBON
3243,9.0,6,3,1,11001,2,2,2.0,FONTIBON
3244,9.0,6,71,1,11001,1,2,2.0,FONTIBON
3245,9.0,6,31,1,11001,1,2,2.0,FONTIBON
3246,9.0,6,0,1,11001,2,2,2.0,FONTIBON
3247,9.0,6,49,1,11001,2,2,3.0,FONTIBON
3248,9.0,6,83,2,11001,2,2,3.0,FONTIBON
3249,9.0,6,9,2,11001,1,1,2.0,FONTIBON
3250,9.0,5,32,2,11001,1,2,2.0,FONTIBON
3251,9.0,6,61,2,11001,2,2,2.0,FONTIBON
3252,8.0,6,65,1,11001,2,2,3.0,KENNEDY
3253,8.0,6,30,1,11001,2,2,3.0,KENNEDY
3254,8.0,6,4,2,11001,2,2,3.0,KENNEDY
3255,9.0,6,6,2,11001,2,2,3.0,FONTIBON
3256,13.0,6,27,2,11001,2,2,4.0,TEUSAQUILLO
3257,13.0,6,9,2,11001,2,2,5.0,TEUSAQUILLO
3258,,6,48,2,25286,2,9,3.0,
3259,,6,80,2,25286,2,2,3.0,
3260,,6,73,1,25295,2,2,2.0,
3261,,6,21,2,25295,2,2,2.0,
3262,,6,13,1,25295,2,2,2.0,
3263,,6,13,2,25430,1,2,2.0,
3264,,6,50,2,25430,2,2,3.0,
3265,,6,66,2,25430,1,1,2.0,
3266,,6,50,1,25430,2,2,2.0,
3267,,6,73,1,25430,2,2,2.0,
3268,,6,65,1,25430,2,2,3.0,
3269,,6,7,1,25430,2,2,2.0,
3270,,6,74,2,25377,1,2,2.0,
3271,,6,15,2,25326,1,2,2.0,
3272,,6,42,2,25326,2,2,2.0,
3273,,6,10,1,25151,2,2,1.0,
3274,,6,46,2,25151,2,2,1.0,
3275,,6,24,2,25513,2,2,3.0,
3276,,6,54,2,25099,2,2,2.0,
3277,,6,49,2,25099,2,2,2.0,
3278,,6,8,1,25099,1,2,2.0,
3279,,6,87,2,25175,2,2,2.0,
3280,,6,6,1,25214,2,1,3.0,
3281,,6,40,2,25214,2,2,2.0,
3282,,6,15,2,25214,2,2,2.0,
3283,,6,4,2,25214,2,2,2.0,
3284,,6,37,1,25214,2,1,2.0,
3285,,6,15,2,25214,2,2,3.0,
3286,,6,26,1,25214,2,2,2.0,
3287,11.0,6,32,1,11001,2,2,4.0,SUBA
3288,11.0,6,67,1,11001,2,2,4.0,SUBA
3289,11.0,6,50,2,11001,2,2,3.0,SUBA
3290,11.0,6,3,2,11001,2,2,4.0,SUBA
3291,11.0,6,10,2,11001,2,2,3.0,SUBA
3292,11.0,6,55,1,11001,2,2,2.0,SUBA
3293,11.0,6,70,1,11001,2,2,2.0,SUBA
3294,11.0,6,7,2,11001,2,2,3.0,SUBA
3295,1.0,6,24,1,11001,2,2,6.0,USAQUEN
3296,1.0,6,11,1,11001,2,2,5.0,USAQUEN
3297,1.0,6,31,2,11001,2,2,6.0,USAQUEN
3298,2.0,6,68,2,11001,1,1,2.0,CHAPINERO
3299,2.0,6,39,1,11001,2,2,4.0,CHAPINERO
3300,2.0,6,84,2,11001,2,2,6.0,CHAPINERO
3301,2.0,6,64,1,11001,2,2,6.0,CHAPINERO
3302,15.0,6,74,1,11001,2,2,3.0,ANTONIO NARIÑO
3303,17.0,6,21,2,11001,1,2,2.0,CANDELARIA
3304,17.0,6,57,2,11001,1,2,2.0,CANDELARIA
3305,3.0,6,8,1,11001,2,2,1.0,SANTA FE
3306,3.0,6,35,2,11001,2,2,1.0,SANTA FE
3307,3.0,6,15,1,11001,2,2,1.0,SANTA FE
3308,3.0,6,62,1,11001,2,2,1.0,SANTA FE
3309,5.0,6,12,2,11001,2,2,2.0,USME
3310,5.0,6,29,1,11001,2,2,2.0,USME
3311,5.0,6,9,1,11001,2,2,2.0,USME
3312,5.0,6,19,2,11001,2,2,2.0,USME
3313,5.0,6,2,2,11001,2,2,2.0,USME
3314,5.0,6,51,2,11001,2,2,2.0,USME
3315,8.0,6,83,1,11001,2,2,2.0,KENNEDY
3316,8.0,6,9,2,11001,2,2,2.0,KENNEDY
3317,8.0,6,86,1,11001,1,2,2.0,KENNEDY
3318,8.0,6,58,2,11001,2,2,2.0,KENNEDY
3319,8.0,6,22,1,11001,2,2,2.0,KENNEDY
3320,8.0,6,24,2,11001,2,2,2.0,KENNEDY
3321,7.0,6,54,2,11001,1,2,2.0,BOSA
3322,7.0,6,14,2,11001,2,2,2.0,BOSA
3323,7.0,6,9,2,11001,2,2,2.0,BOSA
3324,9.0,6,26,2,11001,2,2,4.0,FONTIBON
3325,9.0,6,23,1,11001,2,2,4.0,FONTIBON
3326,9.0,6,64,2,11001,1,2,3.0,FONTIBON
3327,9.0,6,34,2,11001,1,2,3.0,FONTIBON
3328,9.0,6,26,2,11001,2,2,2.0,FONTIBON
3329,8.0,6,29,2,11001,2,2,3.0,KENNEDY
3330,8.0,6,24,1,11001,2,2,2.0,KENNEDY
3331,8.0,6,22,2,11001,2,2,3.0,KENNEDY
3332,9.0,6,14,1,11001,2,2,3.0,FONTIBON
3333,9.0,6,18,2,11001,2,2,4.0,FONTIBON
3334,,6,38,1,25200,2,2,2.0,
3335,,6,37,2,25736,1,2,2.0,
3336,,6,28,2,25736,2,2,3.0,
3337,,6,12,1,25754,1,2,2.0,
3338,,6,29,1,25269,2,2,3.0,
3339,,6,59,1,25486,1,2,2.0,
3340,,6,12,2,25486,1,2,2.0,
3341,,6,10,2,25486,2,2,2.0,
3342,,6,10,2,25183,2,2,2.0,
3343,,6,23,2,25183,1,2,2.0,
3344,,6,14,1,25473,1,1,2.0,
3345,,6,11,1,25473,2,2,2.0,
3346,,6,13,2,25473,2,2,2.0,
3347,,6,49,2,25473,2,2,2.0,
3348,,6,53,2,25473,2,2,2.0,
3349,,6,57,2,25473,2,2,2.0,
3350,,6,63,1,25473,2,2,2.0,
3351,,6,57,2,25473,2,2,2.0,
3352,,6,51,2,25473,2,2,2.0,
3353,,6,13,1,25817,2,2,2.0,
3354,,6,26,1,25899,2,1,2.0,
3355,,6,3,1,25899,2,2,3.0,
3356,21.0,6,52,2,11001,2,2,6.0,OTRA LOCALIDAD RURAL
3357,20.0,6,20,2,11001,1,1,1.0,SUMAPAZ
3358,20.0,6,54,1,11001,2,2,1.0,SUMAPAZ
3359,1.0,6,11,2,11001,2,2,3.0,USAQUEN
3360,1.0,6,71,2,11001,2,2,3.0,USAQUEN
3361,1.0,6,31,2,11001,2,2,3.0,USAQUEN
3362,1.0,6,24,2,11001,2,2,4.0,USAQUEN
3363,1.0,6,31,1,11001,9,9,4.0,USAQUEN
3364,1.0,6,19,2,11001,2,2,4.0,USAQUEN
3365,1.0,6,38,1,11001,2,2,4.0,USAQUEN
3366,1.0,6,55,2,11001,2,2,4.0,USAQUEN
3367,2.0,6,21,1,11001,2,2,2.0,CHAPINERO
3368,2.0,6,68,1,11001,2,2,6.0,CHAPINERO
3369,2.0,6,100,1,11001,1,2,5.0,CHAPINERO
3370,2.0,6,31,1,11001,2,2,6.0,CHAPINERO
3371,11.0,6,54,2,11001,2,2,2.0,SUBA
3372,11.0,6,54,2,11001,2,2,5.0,SUBA
3373,11.0,6,20,1,11001,2,2,5.0,SUBA
3374,10.0,6,33,2,11001,2,2,2.0,ENGATIVA
3375,10.0,6,66,2,11001,1,2,2.0,ENGATIVA
3376,10.0,6,28,1,11001,2,2,3.0,ENGATIVA
3377,10.0,6,10,2,11001,2,2,3.0,ENGATIVA
3378,10.0,6,58,1,11001,2,2,3.0,ENGATIVA
3379,10.0,6,32,2,11001,2,2,3.0,ENGATIVA
3380,10.0,6,7,2,11001,2,2,3.0,ENGATIVA
3381,10.0,6,80,2,11001,2,2,3.0,ENGATIVA
3382,10.0,6,78,2,11001,2,2,3.0,ENGATIVA
3383,10.0,6,39,1,11001,2,2,3.0,ENGATIVA
3384,2.0,6,40,2,11001,2,2,4.0,CHAPINERO
3385,2.0,6,65,2,11001,1,2,6.0,CHAPINERO
3386,12.0,6,68,2,11001,2,2,3.0,BARRIOS UNIDOS
3387,13.0,6,16,2,11001,2,2,4.0,TEUSAQUILLO
3388,13.0,6,39,1,11001,2,2,4.0,TEUSAQUILLO
3389,13.0,6,7,1,11001,2,2,4.0,TEUSAQUILLO
3390,13.0,6,40,1,11001,2,2,4.0,TEUSAQUILLO
3391,4.0,6,28,1,11001,2,2,3.0,SAN CRISTOBAL
3392,3.0,6,27,1,11001,1,1,2.0,SANTA FE
3393,15.0,6,62,2,11001,1,2,3.0,ANTONIO NARIÑO
3394,15.0,6,61,1,11001,2,2,3.0,ANTONIO NARIÑO
3395,9.0,6,3,2,11001,2,1,2.0,FONTIBON
3396,8.0,6,32,2,11001,2,2,3.0,KENNEDY
3397,8.0,6,16,2,11001,2,2,3.0,KENNEDY
3398,,6,70,1,25269,1,2,1.0,
3399,,6,20,2,25269,2,2,2.0,
3400,,6,78,2,25320,1,2,1.0,
3401,,6,70,2,25320,1,2,2.0,
3402,,6,17,2,25320,1,2,2.0,
3403,,6,36,2,25214,2,2,2.0,
3404,,6,69,1,25214,1,1,3.0,
3405,,6,39,1,25214,2,2,2.0,
3406,,6,29,1,25740,2,2,3.0,
3407,,6,55,1,25740,2,2,2.0,
3408,,6,17,1,25740,2,2,2.0,
3409,,6,21,1,25740,1,2,2.0,
3410,,6,63,2,25740,2,2,3.0,
3411,,6,18,2,25740,2,2,2.0,
3412,,6,81,2,25740,2,2,3.0,
3413,,6,33,2,25769,2,2,2.0,
3414,,6,23,1,25662,2,2,2.0,
3415,,6,55,1,25662,2,2,3.0,
3416,,6,35,2,25326,2,2,3.0,
3417,,6,11,2,25326,2,2,3.0,
3418,,6,50,1,25899,2,2,2.0,
3419,,6,20,1,25899,2,2,1.0,
3420,,6,57,1,25899,2,2,2.0,
3421,,6,38,2,25290,1,2,3.0,
3422,,6,22,1,25099,2,2,2.0,
3423,,6,28,2,25099,2,2,2.0,
